时间,油压,排  量,总 液 量,砂 浓 度,总 砂 量,滑溜水1低粘,滑溜水1低粘总量,滑溜水4高粘,滑溜水4高粘总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L,L/min,L
8:51:43,0.45,0,0,0,0,0,0,0,0
8:51:44,0.45,0,0,0,0,0,0,0,0
8:51:45,0.45,0,0,0,0,0,0,0,0
8:51:46,0.45,0,0,0,0,0,0,0,0
8:51:47,0.45,0,0,0,0,0,0,0,0
8:51:48,0.45,0,0,0,0,0,0,0,0
8:51:49,0.45,0,0,0,0,0,0,0,0
8:51:50,0.45,0,0,0,0,0,0,0,0
8:51:51,0.45,0,0,0,0,0,0,0,0
8:51:52,0.45,0,0,0,0,0,0,0,0
8:51:53,0.45,0,0,0,0,0,0,0,0
8:51:54,0.45,0,0,0,0,0,0,0,0
8:51:55,0.45,0,0,0,0,0,0,0,0
8:51:56,0.46,0,0,0,0,0,0,0,0
8:51:57,0.52,0,0,0,0,0,0,0,0
8:51:58,0.61,0,0,0,0,0,0,0,0
8:51:59,0.76,0.03,0,0,0,0,0,0,0
8:52:00,1.04,0.09,0,0,0,0,0,0,0
8:52:01,1.61,0.13,0,0,0,0,0,0,0
8:52:02,2.79,0.16,0,0,0,0,0,0,0
8:52:03,5.02,0.18,0,0,0,0,0,0,0
8:52:04,7.96,0.19,0,0,0,0,0,0,0
8:52:05,10.48,0.2,0,0,0,0,0,0,0
8:52:06,12.03,0.2,0,0,0,0,0,0,0
8:52:07,13.23,0.2,0,0,0,0,0,0,0
8:52:08,14.11,0.2,0,0,0,0,0,0,0
8:52:09,14.92,0.19,0,0,0,0,0,0,0
8:52:10,17.71,0.19,0,0,0,0,0,0,0
8:52:11,21.1,0.18,0,0,0,0,0,0,0
8:52:12,24.25,0.16,0,0,0,0,0,0,0
8:52:13,26.76,0.13,0,0,0,0,0,0,0
8:52:14,28.58,0.07,0,0,0,0,0,0,0
8:52:15,29.54,0.04,0,0,0,0,0,0,0
8:52:16,29.98,0.02,0,0,0,0,0,0,0
8:52:17,30.21,0.01,0,0,0,0,0,0,0
8:52:18,31.12,0,0,0,0,0,0,0,0
8:52:19,33.12,0,0,0,0,0,0,0,0
8:52:20,35.41,0,0,0,0,0,0,0,0
8:52:21,36.92,0,0,0,0,0,0,0,0
8:52:22,37.67,0,0,0,0,0,0,0,0
8:52:23,38.04,0,0,0,0,0,0,0,0
8:52:24,38.2,0,0,0,0,0,0,0,0
8:52:25,38.28,0,0,0,0,0,0,0,0
8:52:26,38.32,0,0,0,0,0,0,0,0
8:52:27,38.34,0,0,0,0,0,0,0,0
8:52:28,38.34,0,0,0,0,0,0,0,0
8:52:29,38.34,0,0,0,0,0,0,0,0
8:52:30,38.33,0,0,0,0,0,0,0,0
8:52:31,38.33,0,0,0,0,0,0,0,0
8:52:32,38.33,0,0,0,0,0,0,0,0
8:52:33,38.33,0,0,0,0,0,0,0,0
8:52:34,38.33,0,0,0,0,0,0,0,0
8:52:35,38.32,0,0,0,0,0,0,0,0
8:52:36,38.32,0,0,0,0,0,0,0,0
8:52:37,38.31,0,0,0,0,0,0,0,0
8:52:38,38.3,0,0,0,0,0,0,0,0
8:52:39,38.3,0,0,0,0,0,0,0,0
8:52:40,38.3,0,0,0,0,0,0,0,0
8:52:41,38.3,0,0,0,0,0,0,0,0
8:52:42,38.3,0,0,0,0,0,0,0,0
8:52:43,38.3,0,0,0,0,0,0,0,0
8:52:44,38.3,0,0,0,0,0,0,0,0
8:52:45,38.3,0,0,0,0,0,0,0,0
8:52:46,38.3,0,0,0,0,0,0,0,0
8:52:47,38.29,0,0,0,0,0,0,0,0
8:52:48,38.29,0,0,0,0,0,0,0,0
8:52:49,38.29,0,0,0,0,0,0,0,0
8:52:50,38.28,0,0,0,0,0,0,0,0
8:52:51,38.28,0,0,0,0,0,0,0,0
8:52:52,38.27,0,0,0,0,0,0,0,0
8:52:53,38.27,0,0,0,0,0,0,0,0
8:52:54,38.27,0,0,0,0,0,0,0,0
8:52:55,38.27,0,0,0,0,0,0,0,0
8:52:56,38.27,0,0,0,0,0,0,0,0
8:52:57,38.27,0,0,0,0,0,0,0,0
8:52:58,38.27,0,0,0,0,0,0,0,0
8:52:59,38.27,0,0,0,0,0,0,0,0
8:53:00,38.27,0,0,0,0,0,0,0,0
8:53:01,38.27,0,0,0,0,0,0,0,0
8:53:02,38.27,0,0,0,0,0,0,0,0
8:53:03,38.27,0,0,0,0,0,0,0,0
8:53:04,38.27,0,0,0,0,0,0,0,0
8:53:05,38.27,0,0,0,0,0,0,0,0
8:53:06,38.27,0,0,0,0,0,0,0,0
8:53:07,38.25,0,0,0,0,0,0,0,0
8:53:08,38.25,0,0,0,0,0,0,0,0
8:53:09,38.26,0,0,0,0,0,0,0,0
8:53:10,38.24,0,0,0,0,0,0,0,0
8:53:11,38.23,0,0,0,0,0,0,0,0
8:53:12,38.24,0,0,0,0,0,0,0,0
8:53:13,38.22,0,0,0,0,0,0,0,0
8:53:14,38.21,0,0,0,0,0,0,0,0
8:53:15,37.11,0,0,0,0,0,0,0,0
8:53:16,31.92,0,0,0,0,0,0,0,0
8:53:17,28.78,0,0,0,0,0,0,0,0
8:53:18,27.21,0,0,0,0,0,0,0,0
8:53:19,26.43,0,0,0,0,0,0,0,0
8:53:20,25.62,0,0,0,0,0,0,0,0
8:53:21,25.21,0,0,0,0,0,0,0,0
8:53:22,25.39,0,0,0,0,0,0,0,0
8:53:23,25.5,0,0,0,0,0,0,0,0
8:53:24,25.56,0,0,0,0,0,0,0,0
8:53:25,25.86,0,0,0,0,0,0,0,0
8:53:26,26.17,0,0,0,0,0,0,0,0
8:53:27,25.95,0,0,0,0,0,0,0,0
8:53:28,25.8,0,0,0,0,0,0,0,0
8:53:29,25.73,0,0,0,0,0,0,0,0
8:53:30,25.52,0,0,0,0,0,0,0,0
8:53:31,25.19,0,0,0,0,0,0,0,0
8:53:32,25.36,0,0,0,0,0,0,0,0
8:53:33,25.47,0,0,0,0,0,0,0,0
8:53:34,25.53,0,0,0,0,0,0,0,0
8:53:35,25.67,0,0,0,0,0,0,0,0
8:53:36,26,0,0,0,0,0,0,0,0
8:53:37,25.89,0,0,0,0,0,0,0,0
8:53:38,25.78,0,0,0,0,0,0,0,0
8:53:39,25.71,0,0,0,0,0,0,0,0
8:53:40,25.63,0,0,0,0,0,0,0,0
8:53:41,25.33,0,0,0,0,0,0,0,0
8:53:42,25.38,0,0,0,0,0,0,0,0
8:53:43,25.48,0,0,0,0,0,0,0,0
8:53:44,25.54,0,0,0,0,0,0,0,0
8:53:45,25.6,0,0,0,0,0,0,0,0
8:53:46,25.85,0,0,0,0,0,0,0,0
8:53:47,25.84,0,0,0,0,0,0,0,0
8:53:48,25.77,0,0,0,0,0,0,0,0
8:53:49,25.71,0,0,0,0,0,0,0,0
8:53:50,25.66,0,0,0,0,0,0,0,0
8:53:51,25.46,0,0,0,0,0,0,0,0
8:53:52,25.43,0,0,0,0,0,0,0,0
8:53:53,25.49,0,0,0,0,0,0,0,0
8:53:54,25.54,0,0,0,0,0,0,0,0
8:53:55,25.57,0,0,0,0,0,0,0,0
8:53:56,25.73,0,0,0,0,0,0,0,0
8:53:57,25.81,0,0,0,0,0,0,0,0
8:53:58,25.76,0,0,0,0,0,0,0,0
8:53:59,25.71,0,0,0,0,0,0,0,0
8:54:00,25.67,0,0,0,0,0,0,0,0
8:54:01,25.55,0,0,0,0,0,0,0,0
8:54:02,25.46,0,0,0,0,0,0,0,0
8:54:03,25.5,0,0,0,0,0,0,0,0
8:54:04,25.54,0,0,0,0,0,0,0,0
8:54:05,25.56,0,0,0,0,0,0,0,0
8:54:06,25.66,0,0,0,0,0,0,0,0
8:54:07,25.76,0,0,0,0,0,0,0,0
8:54:08,25.74,0,0,0,0,0,0,0,0
8:54:09,25.72,0,0,0,0,0,0,0,0
8:54:10,25.68,0,0,0,0,0,0,0,0
8:54:11,25.61,0,0,0,0,0,0,0,0
8:54:12,25.52,0,0,0,0,0,0,0,0
8:54:13,25.51,0,0,0,0,0,0,0,0
8:54:14,25.54,0,0,0,0,0,0,0,0
8:54:15,25.56,0,0,0,0,0,0,0,0
8:54:16,25.61,0,0,0,0,0,0,0,0
8:54:17,25.7,0,0,0,0,0,0,0,0
8:54:18,25.72,0,0,0,0,0,0,0,0
8:54:19,25.71,0,0,0,0,0,0,0,0
8:54:20,25.67,0,0,0,0,0,0,0,0
8:54:21,25.64,0,0,0,0,0,0,0,0
8:54:22,25.55,0,0,0,0,0,0,0,0
8:54:23,25.52,0,0,0,0,0,0,0,0
8:54:24,25.54,0,0,0,0,0,0,0,0
8:54:25,25.56,0,0,0,0,0,0,0,0
8:54:26,25.59,0,0,0,0,0,0,0,0
8:54:27,25.66,0,0,0,0,0,0,0,0
8:54:28,25.7,0,0,0,0,0,0,0,0
8:54:29,25.7,0,0,0,0,0,0,0,0
8:54:30,25.67,0,0,0,0,0,0,0,0
8:54:31,25.65,0,0,0,0,0,0,0,0
8:54:32,25.59,0,0,0,0,0,0,0,0
8:54:33,25.55,0,0,0,0,0,0,0,0
8:54:34,25.61,0,0,0,0,0,0,0,0
8:54:35,25.65,0,0,0,0,0,0,0,0
8:54:36,25.69,0,0,0,0,0,0,0,0
8:54:37,25.81,0,0,0,0,0,0,0,0
8:54:38,25.99,0,0,0,0,0,0,0,0
8:54:39,25.96,0,0,0,0,0,0,0,0
8:54:40,25.95,0.01,0,0,0,0,0,0,0
8:54:41,25.94,0.06,0,0,0,0,0,0,0
8:54:42,25.84,0.1,0,0,0,0,0,0,0
8:54:43,25.68,0.13,0,0,0,0,0,0,0
8:54:44,25.71,0.17,0.1,0,0,0,0,0,0
8:54:45,25.83,0.21,0.1,0,0,0,0,0,0
8:54:46,25.93,0.26,0.1,0,0,0,0,0,0
8:54:47,26.08,0.3,0.1,0,0,0,0,0,0
8:54:48,26.25,0.34,0.1,0,0,0,0,0,0
8:54:49,26.27,0.38,0.1,0,0,0,0,0,0
8:54:50,26.21,0.42,0.1,0,0,0,0,0,0
8:54:51,26.15,0.45,0.1,0,0,0,0,0,0
8:54:52,26.09,0.48,0.1,0,0,0,0,0,0
8:54:53,26.02,0.51,0.1,0,0,0,0,0,0
8:54:54,26.01,0.53,0.1,0,0,0,0,0,0
8:54:55,26.04,0.56,0.1,0,0,0,0,0,0
8:54:56,26.06,0.57,0.1,0,0,0,0,0,0
8:54:57,26.09,0.58,0.1,0,0,0,0,0,0
8:54:58,26.11,0.58,0.2,0,0,0,0,0,0
8:54:59,26.1,0.59,0.2,0,0,0,0,0,0
8:55:00,26.09,0.59,0.2,0,0,0,0,0,0
8:55:01,26.11,0.6,0.2,0,0,0,0,0,0
8:55:02,26.1,0.6,0.2,0,0,0,0,0,0
8:55:03,26.13,0.59,0.2,0,0,0,0,0,0
8:55:04,26.16,0.6,0.2,0,0,0,0,0,0
8:55:05,26.21,0.6,0.2,0,0,0,0,0,0
8:55:06,26.23,0.59,0.2,0,0,0,0,0,0
8:55:07,26.26,0.59,0.2,0,0,0,0,0,0
8:55:08,26.27,0.59,0.3,0,0,0,0,0,0
8:55:09,26.26,0.59,0.3,0,0,0,0,0,0
8:55:10,26.25,0.59,0.3,0,0,0,0,0,0
8:55:11,26.25,0.59,0.3,0,0,0,0,0,0
8:55:12,26.27,0.59,0.3,0,0,0,0,0,0
8:55:13,26.28,0.59,0.3,0,0,0,0,0,0
8:55:14,26.29,0.59,0.3,0,0,0,0,0,0
8:55:15,26.31,0.59,0.3,0,0,0,0,0,0
8:55:16,26.31,0.6,0.3,0,0,0,0,0,0
8:55:17,26.32,0.59,0.3,0,0,0,0,0,0
8:55:18,26.32,0.59,0.4,0,0,0,0,0,0
8:55:19,26.32,0.59,0.4,0,0,0,0,0,0
8:55:20,26.34,0.59,0.4,0,0,0,0,0,0
8:55:21,26.35,0.6,0.4,0,0,0,0,0,0
8:55:22,26.36,0.6,0.4,0,0,0,0,0,0
8:55:23,26.37,0.6,0.4,0,0,0,0,0,0
8:55:24,26.37,0.59,0.4,0,0,0,0,0,0
8:55:25,26.36,0.59,0.4,0,0,0,0,0,0
8:55:26,26.37,0.59,0.4,0,0,0,0,0,0
8:55:27,26.39,0.59,0.4,0,0,0,0,0,0
8:55:28,26.66,0.6,0.5,0,0,0,0,0,0
8:55:29,26.72,0.64,0.5,0,0,0,0,0,0
8:55:30,26.84,0.67,0.5,0,0,0,0,0,0
8:55:31,27.04,0.72,0.5,0,0,0,0,0,0
8:55:32,27.22,0.77,0.5,0,0,0,0,0,0
8:55:33,27.22,0.82,0.5,0,0,0,0,0,0
8:55:34,27.4,0.88,0.5,0,0,0,0,0,0
8:55:35,27.49,0.94,0.5,0,0,0,0,0,0
8:55:36,27.57,1,0.6,0,0,0,0,0,0
8:55:37,27.64,1.06,0.6,0,0,0,0,0,0
8:55:38,27.75,1.11,0.6,0,0,0,0,0,0
8:55:39,27.79,1.16,0.6,0,0,0,0,0,0
8:55:40,27.8,1.19,0.6,0,0,0,0,0,0
8:55:41,27.81,1.21,0.7,0,0,0,0,0,0
8:55:42,27.82,1.23,0.7,0,0,0,0,0,0
8:55:43,27.86,1.24,0.7,0,0,0,0,0,0
8:55:44,28.02,1.26,0.7,0,0,0,0,0,0
8:55:45,28.11,1.29,0.7,0,0,0,0,0,0
8:55:46,28.26,1.32,0.8,0,0,0,0,0,0
8:55:47,28.41,1.36,0.8,0,0,0,0,0,0
8:55:48,28.6,1.4,0.8,0,0,0,0,0,0
8:55:49,28.75,1.44,0.8,0,0,0,0,0,0
8:55:50,28.95,1.49,0.9,0,0,0,0,0,0
8:55:51,29.12,1.54,0.9,0,0,0,0,0,0
8:55:52,29.29,1.6,0.9,0,0,0,0,0,0
8:55:53,29.42,1.65,0.9,0,0,0,0,0,0
8:55:54,29.57,1.7,1,0,0,0,0,0,0
8:55:55,29.7,1.74,1,0,0,0,0,0,0
8:55:56,29.85,1.78,1,0,0,0,0,0,0
8:55:57,29.94,1.81,1.1,0,0,0,0,0,0
8:55:58,30.06,1.84,1.1,0,0,0,0,0,0
8:55:59,30.21,1.87,1.1,0,0,0,0,0,0
8:56:00,30.27,1.9,1.1,0,0,0,0,0,0
8:56:01,30.47,1.92,1.2,0,0,0,0,0,0
8:56:02,30.79,1.97,1.2,0,0,0,0,0,0
8:56:03,31.15,2.04,1.2,0,0,0,0,0,0
8:56:04,31.45,2.12,1.3,0,0,0,0,0,0
8:56:05,31.79,2.2,1.3,0,0,0,0,0,0
8:56:06,32.08,2.27,1.4,0,0,0,0,0,0
8:56:07,32.4,2.34,1.4,0,0,0,0,0,0
8:56:08,32.73,2.41,1.4,0,0,0,0,0,0
8:56:09,33.02,2.48,1.5,0,0,0,0,0,0
8:56:10,33.26,2.55,1.5,0,0,0,0,0,0
8:56:11,33.44,2.6,1.6,0,0,0,0,0,0
8:56:12,33.58,2.65,1.6,0,0,0,0,0,0
8:56:13,33.68,2.68,1.6,0,0,0,0,0,0
8:56:14,33.79,2.7,1.7,0,0,0,0,0,0
8:56:15,33.89,2.72,1.7,0,0,0,0,0,0
8:56:16,34,2.73,1.8,0,0,0,0,0,0
8:56:17,34.09,2.74,1.8,0,0,0,0,0,0
8:56:18,34.11,2.74,1.9,0,0,0,0,0,0
8:56:19,34.19,2.74,1.9,0,0,0,0,0,0
8:56:20,34.24,2.74,2,0,0,0,0,0,0
8:56:21,34.29,2.74,2,0,0,0,0,0,0
8:56:22,34.33,2.74,2.1,0,0,0,0,0,0
8:56:23,34.39,2.74,2.1,0,0,0,0,0,0
8:56:24,34.43,2.74,2.2,0,0,0,0,0,0
8:56:25,34.49,2.74,2.2,0,0,0,0,0,0
8:56:26,34.55,2.75,2.2,0,0,0,0,0,0
8:56:27,34.81,2.76,2.3,0,0,0,0,0,0
8:56:28,35.02,2.79,2.3,0,0,0,0,0,0
8:56:29,35.15,2.82,2.4,0,0,0,0,0,0
8:56:30,35.29,2.85,2.4,0,0,0,0,0,0
8:56:31,35.38,2.88,2.5,0,0,0,0,0,0
8:56:32,35.42,2.89,2.5,0,0,0,0,0,0
8:56:33,35.48,2.9,2.6,0,0,0,0,0,0
8:56:34,35.56,2.91,2.6,0,0,0,0,0,0
8:56:35,35.66,2.92,2.7,0,0,0,0,0,0
8:56:36,35.71,2.92,2.7,0,0,0,0,0,0
8:56:37,35.74,2.92,2.8,0,0,0,0,0,0
8:56:38,35.79,2.92,2.8,0,0,0,0,0,0
8:56:39,35.83,2.92,2.9,0,0,0,0,0,0
8:56:40,35.87,2.91,2.9,0,0,0,0,0,0
8:56:41,35.98,2.91,3,0,0,0,0,0,0
8:56:42,36.39,2.94,3,0,0,0,0,0,0
8:56:43,36.67,3,3.1,0,0,0,0,0,0
8:56:44,36.89,3.06,3.1,0,0,0,0,0,0
8:56:45,37.07,3.1,3.2,0,0,0,0,0,0
8:56:46,37.19,3.14,3.2,0,0,0,0,0,0
8:56:47,37.27,3.17,3.3,0,0,0,0,0,0
8:56:48,37.35,3.2,3.3,0,0,0,0,0,0
8:56:49,37.39,3.21,3.4,0,0,0,0,0,0
8:56:50,37.44,3.22,3.4,0,0,0,0,0,0
8:56:51,37.45,3.22,3.5,0,0,0,0,0,0
8:56:52,37.51,3.22,3.5,0,0,0,0,0,0
8:56:53,37.52,3.22,3.6,0,0,0,0,0,0
8:56:54,37.6,3.21,3.6,0,0,0,0,0,0
8:56:55,37.62,3.22,3.7,0,0,0,0,0,0
8:56:56,37.67,3.22,3.8,0,0,0,0,0,0
8:56:57,37.68,3.22,3.8,0,0,0,0,0,0
8:56:58,37.72,3.22,3.9,0,0,0,0,0,0
8:56:59,37.77,3.22,3.9,0,0,0,0,0,0
8:57:00,37.82,3.22,4,0,0,0,0,0,0
8:57:01,37.86,3.22,4,0,0,0,0,0,0
8:57:02,37.91,3.23,4.1,0,0,0,0,0,0
8:57:03,37.93,3.22,4.1,0,0,0,0,0,0
8:57:04,37.97,3.23,4.2,0,0,0,0,0,0
8:57:05,37.97,3.23,4.2,0,0,0,0,0,0
8:57:06,37.95,3.22,4.3,0,0,0,0,0,0
8:57:07,37.98,3.22,4.3,0,0,0,0,0,0
8:57:08,38.01,3.22,4.4,0,0,0,0,0,0
8:57:09,38.06,3.22,4.4,0,0,0,0,0,0
8:57:10,38.06,3.22,4.5,0,0,0,0,0,0
8:57:11,38.09,3.22,4.6,0,0,0,0,0,0
8:57:12,38.1,3.22,4.6,0,0,0,0,0,0
8:57:13,38.14,3.22,4.7,0,0,0,0,0,0
8:57:14,38.13,3.22,4.7,0,0,0,0,0,0
8:57:15,38.16,3.22,4.8,0,0,0,0,0,0
8:57:16,38.18,3.22,4.8,0,0,0,0,0,0
8:57:17,38.22,3.22,4.9,0,0,0,0,0,0
8:57:18,38.24,3.22,4.9,0,0,0,0,0,0
8:57:19,38.26,3.22,5,0,0,0,0,0,0
8:57:20,38.25,3.22,5,0,0,0,0,0,0
8:57:21,38.29,3.22,5.1,0,0,0,0,0,0
8:57:22,38.29,3.21,5.1,0,0,0,0,0,0
8:57:23,38.32,3.21,5.2,0,0,0,0,0,0
8:57:24,38.33,3.21,5.3,0,0,0,0,0,0
8:57:25,38.35,3.21,5.3,0,0,0,0,0,0
8:57:26,38.37,3.21,5.4,0,0,0,0,0,0
8:57:27,38.38,3.21,5.4,0,0,0,0,0,0
8:57:28,38.43,3.21,5.5,0,0,0,0,0,0
8:57:29,38.46,3.21,5.5,0,0,0,0,0,0
8:57:30,38.5,3.21,5.6,0,0,0,0,0,0
8:57:31,38.51,3.21,5.6,0,0,0,0,0,0
8:57:32,38.55,3.21,5.7,0,0,0,0,0,0
8:57:33,38.56,3.21,5.7,0,0,0,0,0,0
8:57:34,38.6,3.22,5.8,0,0,0,0,0,0
8:57:35,38.61,3.22,5.8,0,0,0,0,0,0
8:57:36,38.65,3.21,5.9,0,0,0,0,0,0
8:57:37,38.66,3.21,6,0,0,0,0,0,0
8:57:38,38.72,3.21,6,0,0,0,0,0,0
8:57:39,38.72,3.21,6.1,0,0,0,0,0,0
8:57:40,38.71,3.21,6.1,0,0,0,0,0,0
8:57:41,38.73,3.21,6.2,0,0,0,0,0,0
8:57:42,38.75,3.22,6.2,0,0,0,0,0,0
8:57:43,38.75,3.22,6.3,0,0,0,0,0,0
8:57:44,38.75,3.22,6.3,0,0,0,0,0,0
8:57:45,38.8,3.22,6.4,0,0,0,0,0,0
8:57:46,38.84,3.21,6.4,0,0,0,0,0,0
8:57:47,38.88,3.22,6.5,0,0,0,0,0,0
8:57:48,38.84,3.22,6.5,0,0,0,0,0,0
8:57:49,38.86,3.22,6.6,0,0,0,0,0,0
8:57:50,38.85,3.22,6.6,0,0,0,0,0,0
8:57:51,38.91,3.22,6.7,0,0,0,0,0,0
8:57:52,38.89,3.22,6.8,0,0,0,0,0,0
8:57:53,38.92,3.22,6.8,0,0,0,0,0,0
8:57:54,38.93,3.22,6.9,0,0,0,0,0,0
8:57:55,38.97,3.22,6.9,0,0,0,0,0,0
8:57:56,38.95,3.21,7,0,0,0,0,0,0
8:57:57,38.92,3.22,7,0,0,0,0,0,0
8:57:58,38.94,3.22,7.1,0,0,0,0,0,0
8:57:59,38.97,3.22,7.1,0,0,0,0,0,0
8:58:00,39,3.22,7.2,0,0,0,0,0,0
8:58:01,39.01,3.21,7.2,0,0,0,0,0,0
8:58:02,39.03,3.21,7.3,0,0,0,0,0,0
8:58:03,39.03,3.21,7.3,0,0,0,0,0,0
8:58:04,39.05,3.21,7.4,0,0,0,0,0,0
8:58:05,39.02,3.22,7.5,0,0,0,0,0,0
8:58:06,39.06,3.22,7.5,0,0,0,0,0,0
8:58:07,39.05,3.22,7.6,0,0,0,0,0,0
8:58:08,39.11,3.22,7.6,0,0,0,0,0,0
8:58:09,39.11,3.21,7.7,0,0,0,0,0,0
8:58:10,39.12,3.21,7.7,0,0,0,0,0,0
8:58:11,39.12,3.21,7.8,0,0,0,0,0,0
8:58:12,39.17,3.21,7.8,0,0,0,0,0,0
8:58:13,39.14,3.22,7.9,0,0,0,0,0,0
8:58:14,39.16,3.22,7.9,0,0,0,0,0,0
8:58:15,39.19,3.22,8,0,0,0,0,0,0
8:58:16,39.23,3.23,8,0,0,0,0,0,0
8:58:17,39.22,3.23,8.1,0,0,0,0,0,0
8:58:18,39.23,3.22,8.1,0,0,0,0,0,0
8:58:19,39.25,3.22,8.2,0,0,0,0,0,0
8:58:20,39.28,3.22,8.3,0,0,0,0,0,0
8:58:21,39.31,3.22,8.3,0,0,0,0,0,0
8:58:22,39.29,3.22,8.4,0,0,0,0,0,0
8:58:23,39.32,3.22,8.4,0,0,0,0,0,0
8:58:24,39.31,3.22,8.5,0,0,0,0,0,0
8:58:25,39.35,3.22,8.5,0,0,0,0,0,0
8:58:26,39.34,3.22,8.6,0,0,0,0,0,0
8:58:27,39.37,3.21,8.6,0,0,0,0,0,0
8:58:28,39.37,3.21,8.7,0,0,0,0,0,0
8:58:29,39.43,3.21,8.7,0,0,0,0,0,0
8:58:30,39.41,3.21,8.8,0,0,0,0,0,0
8:58:31,39.41,3.21,8.8,0,0,0,0,0,0
8:58:32,39.43,3.21,8.9,0,0,0,0,0,0
8:58:33,39.49,3.21,9,0,0,0,0,0,0
8:58:34,39.5,3.21,9,0,0,0,0,0,0
8:58:35,39.52,3.22,9.1,0,0,0,0,0,0
8:58:36,39.53,3.22,9.1,0,0,0,0,0,0
8:58:37,39.54,3.21,9.2,0,0,0,0,0,0
8:58:38,39.57,3.21,9.2,0,0,0,0,0,0
8:58:39,39.54,3.21,9.3,0,0,0,0,0,0
8:58:40,39.54,3.21,9.3,0,0,0,0,0,0
8:58:41,39.56,3.21,9.4,0,0,0,0,0,0
8:58:42,39.6,3.21,9.4,0,0,0,0,0,0
8:58:43,39.59,3.22,9.5,0,0,0,0,0,0
8:58:44,39.6,3.21,9.5,0,0,0,0,0,0
8:58:45,39.6,3.22,9.6,0,0,0,0,0,0
8:58:46,39.64,3.22,9.6,0,0,0,0,0,0
8:58:47,39.62,3.22,9.7,0,0,0,0,0,0
8:58:48,39.62,3.22,9.8,0,0,0,0,0,0
8:58:49,39.64,3.22,9.8,0,0,0,0,0,0
8:58:50,39.71,3.22,9.9,0,0,0,0,0,0
8:58:51,39.72,3.22,9.9,0,0,0,0,0,0
8:58:52,39.72,3.21,10,0,0,0,0,0,0
8:58:53,39.69,3.21,10,0,0,0,0,0,0
8:58:54,39.7,3.21,10.1,0,0,0,0,0,0
8:58:55,39.7,3.21,10.1,0,0,0,0,0,0
8:58:56,39.7,3.21,10.2,0,0,0,0,0,0
8:58:57,39.71,3.21,10.2,0,0,0,0,0,0
8:58:58,39.74,3.21,10.3,0,0,0,0,0,0
8:58:59,39.78,3.22,10.3,0,0,0,0,0,0
8:59:00,39.79,3.22,10.4,0,0,0,0,0,0
8:59:01,39.79,3.22,10.5,0,0,0,0,0,0
8:59:02,39.77,3.22,10.5,0,0,0,0,0,0
8:59:03,39.78,3.22,10.6,0,0,0,0,0,0
8:59:04,39.77,3.22,10.6,0,0,0,0,0,0
8:59:05,39.8,3.22,10.7,0,0,0,0,0,0
8:59:06,39.81,3.22,10.7,0,0,0,0,0,0
8:59:07,39.88,3.22,10.8,0,0,0,0,0,0
8:59:08,39.88,3.22,10.8,0,0,0,0,0,0
8:59:09,39.9,3.22,10.9,0,0,0,0,0,0
8:59:10,39.87,3.22,10.9,0,0,0,0,0,0
8:59:11,39.88,3.21,11,0,0,0,0,0,0
8:59:12,39.85,3.21,11,0,0,0,0,0,0
8:59:13,39.88,3.21,11.1,0,0,0,0,0,0
8:59:14,39.91,3.21,11.1,0,0,0,0,0,0
8:59:15,39.92,3.21,11.2,0,0,0,0,0,0
8:59:16,39.94,3.21,11.3,0,0,0,0,0,0
8:59:17,39.94,3.21,11.3,0,0,0,0,0,0
8:59:18,39.93,3.21,11.4,0,0,0,0,0,0
8:59:19,39.93,3.21,11.4,0,0,0,0,0,0
8:59:20,39.93,3.21,11.5,0,0,0,0,0,0
8:59:21,39.91,3.22,11.5,0,0,0,0,0,0
8:59:22,39.96,3.22,11.6,0,0,0,0,0,0
8:59:23,39.96,3.22,11.6,0,0,0,0,0,0
8:59:24,40,3.21,11.7,0,0,0,0,0,0
8:59:25,39.98,3.21,11.7,0,0,0,0,0,0
8:59:26,40.02,3.21,11.8,0,0,0,0,0,0
8:59:27,40,3.21,11.8,0,0,0,0,0,0
8:59:28,40.02,3.21,11.9,0,0,0,0,0,0
8:59:29,40,3.21,12,0,0,0,0,0,0
8:59:30,40.02,3.21,12,0,0,0,0,0,0
8:59:31,40.05,3.21,12.1,0,0,0,0,0,0
8:59:32,40.05,3.21,12.1,0,0,0,0,0,0
8:59:33,40.04,3.21,12.2,0,0,0,0,0,0
8:59:34,40.07,3.21,12.2,0,0,0,0,0,0
8:59:35,40.07,3.21,12.3,0,0,0,0,0,0
8:59:36,40.09,3.21,12.3,0,0,0,0,0,0
8:59:37,40.09,3.21,12.4,0,0,0,0,0,0
8:59:38,40.06,3.21,12.4,0,0,0,0,0,0
8:59:39,40.11,3.21,12.5,0,0,0,0,0,0
8:59:40,40.1,3.21,12.5,0,0,0,0,0,0
8:59:41,40.13,3.21,12.6,0,0,0,0,0,0
8:59:42,40.12,3.21,12.6,0,0,0,0,0,0
8:59:43,40.17,3.21,12.7,0,0,0,0,0,0
8:59:44,40.17,3.21,12.8,0,0,0,0,0,0
8:59:45,40.22,3.21,12.8,0,0,0,0,0,0
8:59:46,40.21,3.21,12.9,0,0,0,0,0,0
8:59:47,40.22,3.21,12.9,0,0,0,0,0,0
8:59:48,40.22,3.21,13,0,0,0,0,0,0
8:59:49,40.24,3.2,13,0,0,0,0,0,0
