时间,油压,排  量,总 液 量,砂 浓 度,总 砂 量,滑溜水1低粘,滑溜水1低粘总量,滑溜水4高粘,滑溜水4高粘总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L,L/min,L
14:40:07,0.51,0,0,0,0,0,0,0,0
14:40:08,0.51,0,0,0,0,0,0,0,0
14:40:09,0.51,0,0,0,0,0,0,0,0
14:40:10,0.51,0,0,0,0,0,0,0,0
14:40:11,0.51,0,0,0,0,0,0,0,0
14:40:12,0.51,0,0,0,0,0,0,0,0
14:40:13,0.51,0,0,0,0,0,0,0,0
14:40:14,0.51,0,0,0,0,0,0,0,0
14:40:15,0.51,0,0,0,0,0,0,0,0
14:40:16,0.51,0,0,0,0,0,0,0,0
14:40:17,0.51,0,0,0,0,0,0,0,0
14:40:18,0.51,0,0,0,0,0,0,0,0
14:40:19,0.51,0,0,0,0,0,0,0,0
14:40:20,0.51,0,0,0,0,0,0,0,0
14:40:21,0.51,0,0,0,0,0,0,0,0
14:40:22,0.56,0,0,0,0,0,0,0,0
14:40:23,0.68,0,0,0,0,0,0,0,0
14:40:24,1.05,0,0,0,0,0,0,0,0
14:40:25,2.13,0,0,0,0,0,0,0,0
14:40:26,3.67,0.02,0,0,0,0,0,0,0
14:40:27,4.98,0.06,0,0,0,0,0,0,0
14:40:28,5.89,0.1,0,0,0,0,0,0,0
14:40:29,6.52,0.12,0,0,0,0,0,0,0
14:40:30,8.21,0.14,0,0,0,0,0,0,0
14:40:31,11.27,0.15,0,0,0,0,0,0,0
14:40:32,15.17,0.15,0,0,0,0,0,0,0
14:40:33,19.34,0.15,0,0,0,0,0,0,0
14:40:34,23.37,0.15,0,0,0,0,0,0,0
14:40:35,26.95,0.14,0,0,0,0,0,0,0
14:40:36,29.21,0.08,0,0,0,0,0,0,0
14:40:37,30.34,0.04,0,0,0,0,0,0,0
14:40:38,30.91,0.02,0,0,0,0,0,0,0
14:40:39,31.18,0.01,0,0,0,0,0,0,0
14:40:40,31.31,0.01,0,0,0,0,0,0,0
14:40:41,31.36,0,0,0,0,0,0,0,0
14:40:42,31.38,0,0,0,0,0,0,0,0
14:40:43,31.38,0,0,0,0,0,0,0,0
14:40:44,31.35,0,0,0,0,0,0,0,0
14:40:45,31.33,0,0,0,0,0,0,0,0
14:40:46,31.31,0,0,0,0,0,0,0,0
14:40:47,31.29,0,0,0,0,0,0,0,0
14:40:48,31.28,0,0,0,0,0,0,0,0
14:40:49,31.26,0,0,0,0,0,0,0,0
14:40:50,31.24,0,0,0,0,0,0,0,0
14:40:51,31.21,0,0,0,0,0,0,0,0
14:40:52,31.19,0,0,0,0,0,0,0,0
14:40:54,31.17,0,0,0,0,0,0,0,0
14:40:54,31.16,0,0,0,0,0,0,0,0
14:40:55,31.15,0,0,0,0,0,0,0,0
14:40:56,31.13,0,0,0,0,0,0,0,0
14:40:57,31.12,0,0,0,0,0,0,0,0
14:40:58,31.12,0,0,0,0,0,0,0,0
14:40:59,31.11,0,0,0,0,0,0,0,0
14:41:00,31.1,0,0,0,0,0,0,0,0
14:41:01,31.09,0,0,0,0,0,0,0,0
14:41:02,31.09,0,0,0,0,0,0,0,0
14:41:03,31.08,0,0,0,0,0,0,0,0
14:41:04,31.06,0,0,0,0,0,0,0,0
14:41:05,31.04,0,0,0,0,0,0,0,0
14:41:06,31.03,0,0,0,0,0,0,0,0
14:41:07,31.03,0,0,0,0,0,0,0,0
14:41:08,31.03,0,0,0,0,0,0,0,0
14:41:09,31.03,0,0,0,0,0,0,0,0
14:41:10,31.03,0,0,0,0,0,0,0,0
14:41:11,31.02,0,0,0,0,0,0,0,0
14:41:12,31.01,0,0,0,0,0,0,0,0
14:41:13,31,0,0,0,0,0,0,0,0
14:41:14,31,0,0,0,0,0,0,0,0
14:41:15,31,0,0,0,0,0,0,0,0
14:41:16,31,0,0,0,0,0,0,0,0
14:41:17,31,0,0,0,0,0,0,0,0
14:41:18,31,0,0,0,0,0,0,0,0
14:41:19,31,0,0,0,0,0,0,0,0
14:41:20,31,0,0,0,0,0,0,0,0
14:41:21,31,0,0,0,0,0,0,0,0
14:41:22,31,0,0,0,0,0,0,0,0
14:41:23,31,0,0,0,0,0,0,0,0
14:41:24,31,0,0,0,0,0,0,0,0
14:41:25,30.99,0,0,0,0,0,0,0,0
14:41:26,30.98,0,0,0,0,0,0,0,0
14:41:27,30.98,0,0,0,0,0,0,0,0
14:41:28,30.97,0,0,0,0,0,0,0,0
14:41:29,30.97,0,0,0,0,0,0,0,0
14:41:30,30.97,0,0,0,0,0,0,0,0
14:41:31,30.97,0,0,0,0,0,0,0,0
14:41:32,30.97,0,0,0,0,0,0,0,0
14:41:33,30.97,0,0,0,0,0,0,0,0
14:41:34,30.97,0,0,0,0,0,0,0,0
14:41:35,30.97,0,0,0,0,0,0,0,0
14:41:36,30.97,0,0,0,0,0,0,0,0
14:41:37,30.97,0,0,0,0,0,0,0,0
14:41:38,30.94,0,0,0,0,0,0,0,0
14:41:39,29.55,0,0,0,0,0,0,0,0
14:41:40,27.76,0,0,0,0,0,0,0,0
14:41:41,26.85,0,0,0,0,0,0,0,0
14:41:42,26.36,0,0,0,0,0,0,0,0
14:41:43,25.89,0,0,0,0,0,0,0,0
14:41:44,25.85,0,0,0,0,0,0,0,0
14:41:45,25.88,0,0,0,0,0,0,0,0
14:41:46,25.92,0,0,0,0,0,0,0,0
14:41:47,26.06,0,0,0,0,0,0,0,0
14:41:48,26.04,0,0,0,0,0,0,0,0
14:41:49,25.97,0,0,0,0,0,0,0,0
14:41:50,25.93,0,0,0,0,0,0,0,0
14:41:51,25.83,0,0,0,0,0,0,0,0
14:41:52,25.84,0,0,0,0,0,0,0,0
14:41:53,25.87,0,0,0,0,0,0,0,0
14:41:54,25.9,0,0,0,0,0,0,0,0
14:41:55,25.96,0,0,0,0,0,0,0,0
14:41:56,25.97,0,0,0,0,0,0,0,0
14:41:57,25.94,0,0,0,0,0,0,0,0
14:41:58,25.91,0,0,0,0,0,0,0,0
14:41:59,25.88,0,0,0,0,0,0,0,0
14:42:00,25.88,0,0,0,0,0,0,0,0
14:42:01,25.89,0,0,0,0,0,0,0,0
14:42:02,25.9,0,0,0,0,0,0,0,0
14:42:03,25.92,0,0,0,0,0,0,0,0
14:42:04,25.93,0,0,0,0,0,0,0,0
14:42:05,25.92,0,0,0,0,0,0,0,0
14:42:06,25.91,0,0,0,0,0,0,0,0
14:42:07,25.9,0,0,0,0,0,0,0,0
14:42:08,25.89,0,0,0,0,0,0,0,0
14:42:09,25.9,0,0,0,0,0,0,0,0
14:42:10,25.9,0,0,0,0,0,0,0,0
14:42:11,25.91,0,0,0,0,0,0,0,0
14:42:12,25.91,0,0,0,0,0,0,0,0
14:42:13,25.91,0,0,0,0,0,0,0,0
14:42:14,25.91,0,0,0,0,0,0,0,0
14:42:15,25.9,0,0,0,0,0,0,0,0
14:42:16,25.9,0,0,0,0,0,0,0,0
14:42:17,25.9,0,0,0,0,0,0,0,0
14:42:18,25.91,0,0,0,0,0,0,0,0
14:42:19,25.91,0,0,0,0,0,0,0,0
14:42:20,25.91,0,0,0,0,0,0,0,0
14:42:21,25.91,0,0,0,0,0,0,0,0
14:42:22,25.91,0,0,0,0,0,0,0,0
14:42:23,25.91,0,0,0,0,0,0,0,0
14:42:24,25.91,0,0,0,0,0,0,0,0
14:42:25,25.91,0,0,0,0,0,0,0,0
14:42:26,25.91,0,0,0,0,0,0,0,0
14:42:27,25.91,0,0,0,0,0,0,0,0
14:42:28,25.91,0,0,0,0,0,0,0,0
14:42:29,25.91,0,0,0,0,0,0,0,0
14:42:30,25.91,0,0,0,0,0,0,0,0
14:42:31,25.91,0,0,0,0,0,0,0,0
14:42:32,25.91,0,0,0,0,0,0,0,0
14:42:33,25.91,0,0,0,0,0,0,0,0
14:42:34,25.91,0,0,0,0,0,0,0,0
14:42:35,25.91,0,0,0,0,0,0,0,0
14:42:36,25.91,0,0,0,0,0,0,0,0
14:42:37,25.9,0,0,0,0,0,0,0,0
14:42:38,25.91,0,0,0,0,0,0,0,0
14:42:39,25.91,0,0,0,0,0,0,0,0
14:42:40,25.91,0,0,0,0,0,0,0,0
14:42:41,25.91,0,0,0,0,0,0,0,0
14:42:42,25.91,0,0,0,0,0,0,0,0
14:42:43,25.91,0,0,0,0,0,0,0,0
14:42:44,26.03,0,0,0,0,0,0,0,0
14:42:45,26.08,0,0,0,0,0,0,0,0
14:42:46,26.27,0,0,0,0,0,0,0,0
14:42:47,26.48,0,0,0,0,0,0,0,0
14:42:48,26.52,0.05,0,0,0,0,0,0,0
14:42:49,26.53,0.13,0,0,0,0,0,0,0
14:42:50,26.43,0.21,0,0,0,0,0,0,0
14:42:51,26.29,0.28,0,0,0,0,0,0,0
14:42:52,26.35,0.36,0,0,0,0,0,0,0
14:42:53,26.44,0.42,0,0,0,0,0,0,0
14:42:54,26.59,0.49,0.1,0,0,0,0,0,0
14:42:55,26.72,0.55,0.1,0,0,0,0,0,0
14:42:56,26.7,0.59,0.1,0,0,0,0,0,0
14:42:57,26.63,0.63,0.1,0,0,0,0,0,0
14:42:58,26.52,0.65,0.1,0,0,0,0,0,0
14:42:59,26.45,0.67,0.1,0,0,0,0,0,0
14:43:00,26.57,0.68,0.1,0,0,0,0,0,0
14:43:01,26.67,0.71,0.1,0,0,0,0,0,0
14:43:02,26.91,0.74,0.1,0,0,0,0,0,0
14:43:03,27.18,0.78,0.2,0,0,0,0,0,0
14:43:04,27.3,0.84,0.2,0,0,0,0,0,0
14:43:05,27.42,0.9,0.2,0,0,0,0,0,0
14:43:06,27.45,0.96,0.2,0,0,0,0,0,0
14:43:07,27.43,1.02,0.2,0,0,0,0,0,0
14:43:08,27.53,1.08,0.2,0,0,0,0,0,0
14:43:09,27.61,1.14,0.3,0,0,0,0,0,0
14:43:10,27.72,1.2,0.3,0,0,0,0,0,0
14:43:11,27.83,1.26,0.3,0,0,0,0,0,0
14:43:12,27.83,1.31,0.3,0,0,0,0,0,0
14:43:13,27.82,1.35,0.3,0,0,0,0,0,0
14:43:14,27.88,1.39,0.4,0,0,0,0,0,0
14:43:15,27.93,1.42,0.4,0,0,0,0,0,0
14:43:16,28.16,1.45,0.4,0,0,0,0,0,0
14:43:17,28.43,1.5,0.4,0,0,0,0,0,0
14:43:18,28.66,1.56,0.5,0,0,0,0,0,0
14:43:19,28.86,1.63,0.5,0,0,0,0,0,0
14:43:20,28.97,1.69,0.5,0,0,0,0,0,0
14:43:21,29.06,1.76,0.5,0,0,0,0,0,0
14:43:22,29.22,1.82,0.6,0,0,0,0,0,0
14:43:23,29.37,1.89,0.6,0,0,0,0,0,0
14:43:24,29.52,1.95,0.6,0,0,0,0,0,0
14:43:25,29.59,2.01,0.7,0,0,0,0,0,0
14:43:26,29.62,2.06,0.7,0,0,0,0,0,0
14:43:27,29.64,2.09,0.7,0,0,0,0,0,0
14:43:28,29.65,2.11,0.8,0,0,0,0,0,0
14:43:29,29.65,2.13,0.8,0,0,0,0,0,0
14:43:30,29.66,2.14,0.8,0,0,0,0,0,0
14:43:31,29.74,2.15,0.9,0,0,0,0,0,0
14:43:32,29.77,2.16,0.9,0,0,0,0,0,0
14:43:33,29.96,2.17,1,0,0,0,0,0,0
14:43:34,30.24,2.2,1,0,0,0,0,0,0
14:43:35,30.49,2.25,1,0,0,0,0,0,0
14:43:36,30.76,2.32,1.1,0,0,0,0,0,0
14:43:37,30.98,2.39,1.1,0,0,0,0,0,0
14:43:38,31.14,2.46,1.2,0,0,0,0,0,0
14:43:39,31.35,2.52,1.2,0,0,0,0,0,0
14:43:40,31.55,2.59,1.2,0,0,0,0,0,0
14:43:41,31.76,2.65,1.3,0,0,0,0,0,0
14:43:42,31.92,2.71,1.3,0,0,0,0,0,0
14:43:43,32.07,2.76,1.4,0,0,0,0,0,0
14:43:44,32.14,2.8,1.4,0,0,0,0,0,0
14:43:45,32.19,2.82,1.5,0,0,0,0,0,0
14:43:46,32.23,2.84,1.5,0,0,0,0,0,0
14:43:47,32.25,2.86,1.6,0,0,0,0,0,0
14:43:48,32.29,2.86,1.6,0,0,0,0,0,0
14:43:49,32.36,2.87,1.7,0,0,0,0,0,0
14:43:50,32.39,2.87,1.7,0,0,0,0,0,0
14:43:51,32.44,2.88,1.8,0,0,0,0,0,0
14:43:52,32.44,2.88,1.8,0,0,0,0,0,0
14:43:53,32.44,2.88,1.8,0,0,0,0,0,0
14:43:54,32.47,2.88,1.9,0,0,0,0,0,0
14:43:55,32.51,2.87,1.9,0,0,0,0,0,0
14:43:56,32.53,2.87,2,0,0,0,0,0,0
14:43:57,32.55,2.88,2,0,0,0,0,0,0
14:43:58,32.55,2.88,2.1,0,0,0,0,0,0
14:43:59,32.57,2.88,2.1,0,0,0,0,0,0
14:44:00,32.6,2.88,2.2,0,0,0,0,0,0
14:44:01,32.62,2.87,2.2,0,0,0,0,0,0
14:44:02,32.63,2.87,2.3,0,0,0,0,0,0
14:44:03,32.61,2.87,2.3,0,0,0,0,0,0
14:44:04,32.61,2.87,2.4,0,0,0,0,0,0
14:44:05,32.63,2.87,2.4,0,0,0,0,0,0
14:44:06,32.62,2.87,2.5,0,0,0,0,0,0
14:44:07,32.62,2.87,2.5,0,0,0,0,0,0
14:44:08,32.65,2.87,2.6,0,0,0,0,0,0
14:44:09,32.66,2.87,2.6,0,0,0,0,0,0
14:44:10,32.69,2.88,2.7,0,0,0,0,0,0
14:44:11,32.71,2.88,2.7,0,0,0,0,0,0
14:44:12,32.7,2.87,2.8,0,0,0,0,0,0
14:44:13,32.68,2.87,2.8,0,0,0,0,0,0
14:44:14,32.69,2.87,2.9,0,0,0,0,0,0
14:44:15,32.72,2.87,2.9,0,0,0,0,0,0
14:44:16,32.73,2.87,2.9,0,0,0,0,0,0
14:44:17,32.69,2.87,3,0,0,0,0,0,0
14:44:18,32.66,2.87,3,0,0,0,0,0,0
14:44:19,32.67,2.86,3.1,0,0,0,0,0,0
14:44:20,32.69,2.86,3.1,0,0,0,0,0,0
14:44:21,32.76,2.87,3.2,0,0,0,0,0,0
14:44:22,32.77,2.87,3.2,0,0,0,0,0,0
14:44:23,32.77,2.87,3.3,0,0,0,0,0,0
14:44:24,32.79,2.87,3.3,0,0,0,0,0,0
14:44:25,32.81,2.87,3.4,0,0,0,0,0,0
14:44:26,32.82,2.87,3.4,0,0,0,0,0,0
14:44:27,32.81,2.87,3.5,0,0,0,0,0,0
14:44:28,32.81,2.87,3.5,0,0,0,0,0,0
14:44:29,32.82,2.87,3.6,0,0,0,0,0,0
14:44:30,32.83,2.88,3.6,0,0,0,0,0,0
14:44:31,32.82,2.88,3.7,0,0,0,0,0,0
14:44:32,32.8,2.88,3.7,0,0,0,0,0,0
14:44:33,32.79,2.88,3.8,0,0,0,0,0,0
14:44:34,32.81,2.88,3.8,0,0,0,0,0,0
14:44:35,32.84,2.88,3.9,0,0,0,0,0,0
14:44:36,32.85,2.88,3.9,0,0,0,0,0,0
14:44:37,32.85,2.88,4,0,0,0,0,0,0
14:44:38,32.84,2.88,4,0,0,0,0,0,0
14:44:39,32.87,2.88,4.1,0,0,0,0,0,0
14:44:40,32.89,2.88,4.1,0,0,0,0,0,0
14:44:41,32.89,2.87,4.1,0,0,0,0,0,0
14:44:42,32.86,2.86,4.2,0,0,0,0,0,0
14:44:43,32.85,2.86,4.2,0,0,0,0,0,0
14:44:44,32.9,2.87,4.3,0,0,0,0,0,0
14:44:45,32.89,2.87,4.3,0,0,0,0,0,0
14:44:46,32.87,2.87,4.4,0,0,0,0,0,0
14:44:47,32.82,2.88,4.4,0,0,0,0,0,0
14:44:48,32.83,2.88,4.5,0,0,0,0,0,0
14:44:49,32.87,2.88,4.5,0,0,0,0,0,0
14:44:50,32.9,2.88,4.6,0,0,0,0,0,0
14:44:51,32.95,2.88,4.6,0,0,0,0,0,0
14:44:52,32.94,2.88,4.7,0,0,0,0,0,0
14:44:53,32.94,2.88,4.7,0,0,0,0,0,0
14:44:54,32.94,2.88,4.8,0,0,0,0,0,0
14:44:55,32.93,2.89,4.8,0,0,0,0,0,0
14:44:56,32.9,2.89,4.9,0,0,0,0,0,0
14:44:57,32.86,2.88,4.9,0,0,0,0,0,0
14:44:58,32.82,2.88,5,0,0,0,0,0,0
14:44:59,32.79,2.88,5,0,0,0,0,0,0
14:45:00,32.79,2.88,5.1,0,0,0,0,0,0
14:45:01,32.79,2.89,5.1,0,0,0,0,0,0
14:45:02,32.79,2.88,5.2,0,0,0,0,0,0
14:45:03,32.8,2.88,5.2,0,0,0,0,0,0
14:45:04,32.83,2.87,5.3,0,0,0,0,0,0
14:45:05,32.85,2.87,5.3,0,0,0,0,0,0
14:45:06,32.85,2.87,5.3,0,0,0,0,0,0
14:45:07,32.85,2.88,5.4,0,0,0,0,0,0
14:45:08,32.87,2.88,5.4,0,0,0,0,0,0
14:45:09,32.87,2.87,5.5,0,0,0,0,0,0
14:45:10,32.88,2.87,5.5,0,0,0,0,0,0
14:45:11,32.91,2.87,5.6,0,0,0,0,0,0
14:45:12,32.9,2.87,5.6,0,0,0,0,0,0
14:45:13,32.89,2.87,5.7,0,0,0,0,0,0
14:45:14,32.86,2.87,5.7,0,0,0,0,0,0
14:45:15,32.84,2.87,5.8,0,0,0,0,0,0
14:45:16,32.86,2.87,5.8,0,0,0,0,0,0
14:45:17,32.84,2.87,5.9,0,0,0,0,0,0
14:45:18,32.83,2.87,5.9,0,0,0,0,0,0
14:45:19,32.83,2.87,6,0,0,0,0,0,0
14:45:20,32.84,2.87,6,0,0,0,0,0,0
14:45:21,32.85,2.87,6.1,0,0,0,0,0,0
14:45:22,32.82,2.88,6.1,0,0,0,0,0,0
14:45:23,32.81,2.88,6.2,0,0,0,0,0,0
14:45:24,32.81,2.89,6.2,0,0,0,0,0,0
14:45:25,32.82,2.89,6.3,0,0,0,0,0,0
14:45:26,32.84,2.89,6.3,0,0,0,0,0,0
14:45:27,32.83,2.89,6.4,0,0,0,0,0,0
14:45:28,32.81,2.88,6.4,0,0,0,0,0,0
14:45:29,32.82,2.88,6.4,0,0,0,0,0,0
14:45:30,32.82,2.88,6.5,0,0,0,0,0,0
14:45:31,32.85,2.88,6.5,0,0,0,0,0,0
14:45:32,32.83,2.89,6.6,0,0,0,0,0,0
14:45:33,32.81,2.89,6.6,0,0,0,0,0,0
14:45:34,32.81,2.89,6.7,0,0,0,0,0,0
14:45:35,32.82,2.89,6.7,0,0,0,0,0,0
14:45:36,32.79,2.88,6.8,0,0,0,0,0,0
14:45:37,32.75,2.88,6.8,0,0,0,0,0,0
14:45:38,32.74,2.88,6.9,0,0,0,0,0,0
14:45:39,32.76,2.88,6.9,0,0,0,0,0,0
14:45:40,32.78,2.88,7,0,0,0,0,0,0
14:45:41,32.79,2.88,7,0,0,0,0,0,0
14:45:42,32.8,2.88,7.1,0,0,0,0,0,0
14:45:43,32.81,2.88,7.1,0,0,0,0,0,0
14:45:44,32.84,2.87,7.2,0,0,0,0,0,0
14:45:45,32.87,2.87,7.2,0,0,0,0,0,0
14:45:46,32.88,2.87,7.3,0,0,0,0,0,0
14:45:47,32.86,2.88,7.3,0,0,0,0,0,0
14:45:48,32.83,2.88,7.4,0,0,0,0,0,0
14:45:49,32.83,2.87,7.4,0,0,0,0,0,0
14:45:50,32.85,2.87,7.5,0,0,0,0,0,0
14:45:51,32.84,2.87,7.5,0,0,0,0,0,0
14:45:52,32.79,2.88,7.6,0,0,0,0,0,0
14:45:53,32.79,2.88,7.6,0,0,0,0,0,0
14:45:54,32.84,2.88,7.6,0,0,0,0,0,0
14:45:55,32.89,2.88,7.7,0,0,0,0,0,0
14:45:56,32.9,2.87,7.7,0,0,0,0,0,0
14:45:57,32.87,2.87,7.8,0,0,0,0,0,0
14:45:58,32.88,2.88,7.8,0,0,0,0,0,0
14:45:59,32.9,2.88,7.9,0,0,0,0,0,0
14:46:00,32.93,2.88,7.9,0,0,0,0,0,0
14:46:01,32.93,2.88,8,0,0,0,0,0,0
14:46:02,32.9,2.88,8,0,0,0,0,0,0
14:46:03,32.91,2.88,8.1,0,0,0,0,0,0
14:46:04,32.93,2.88,8.1,0,0,0,0,0,0
14:46:05,32.91,2.88,8.2,0,0,0,0,0,0
14:46:06,32.88,2.88,8.2,0,0,0,0,0,0
14:46:07,32.84,2.88,8.3,0,0,0,0,0,0
14:46:08,32.85,2.88,8.3,0,0,0,0,0,0
14:46:09,32.89,2.88,8.4,0,0,0,0,0,0
14:46:10,32.89,2.88,8.4,0,0,0,0,0,0
14:46:11,32.87,2.87,8.5,0,0,0,0,0,0
14:46:12,32.84,2.87,8.5,0,0,0,0,0,0
14:46:13,32.85,2.87,8.6,0,0,0,0,0,0
14:46:14,32.89,2.88,8.6,0,0,0,0,0,0
14:46:15,32.88,2.88,8.7,0,0,0,0,0,0
14:46:16,32.85,2.88,8.7,0,0,0,0,0,0
14:46:17,32.83,2.88,8.8,0,0,0,0,0,0
14:46:18,32.84,2.88,8.8,0,0,0,0,0,0
14:46:19,32.86,2.88,8.8,0,0,0,0,0,0
14:46:20,32.86,2.88,8.9,0,0,0,0,0,0
14:46:21,32.83,2.88,8.9,0,0,0,0,0,0
14:46:22,32.79,2.88,9,0,0,0,0,0,0
14:46:23,32.82,2.88,9,0,0,0,0,0,0
14:46:24,32.82,2.88,9.1,0,0,0,0,0,0
14:46:25,32.83,2.88,9.1,0,0,0,0,0,0
14:46:26,32.81,2.88,9.2,0,0,0,0,0,0
14:46:27,32.81,2.89,9.2,0,0,0,0,0,0
14:46:28,32.86,2.89,9.3,0,0,0,0,0,0
14:46:29,32.89,2.88,9.3,0,0,0,0,0,0
14:46:30,32.9,2.88,9.4,0,0,0,0,0,0
14:46:31,32.89,2.87,9.4,0,0,0,0,0,0
14:46:32,32.91,2.87,9.5,0,0,0,0,0,0
14:46:33,32.92,2.87,9.5,0,0,0,0,0,0
14:46:34,32.92,2.87,9.6,0,0,0,0,0,0
14:46:35,32.89,2.88,9.6,0,0,0,0,0,0
14:46:36,32.89,2.88,9.7,0,0,0,0,0,0
14:46:37,32.92,2.88,9.7,0,0,0,0,0,0
14:46:38,32.93,2.87,9.8,0,0,0,0,0,0
14:46:39,32.92,2.87,9.8,0,0,0,0,0,0
14:46:40,32.92,2.87,9.9,0,0,0,0,0,0
14:46:41,32.92,2.87,9.9,0,0,0,0,0,0
14:46:42,32.94,2.87,10,0,0,0,0,0,0
14:46:43,32.94,2.87,10,0,0,0,0,0,0
14:46:44,32.93,2.87,10,0,0,0,0,0,0
14:46:45,32.93,2.87,10.1,0,0,0,0,0,0
14:46:46,32.95,2.88,10.1,0,0,0,0,0,0
14:46:47,32.97,2.88,10.2,0,0,0,0,0,0
14:46:48,32.98,2.88,10.2,0,0,0,0,0,0
14:46:49,32.95,2.87,10.3,0,0,0,0,0,0
14:46:50,32.93,2.87,10.3,0,0,0,0,0,0
14:46:51,32.93,2.87,10.4,0,0,0,0,0,0
14:46:52,32.94,2.87,10.4,0,0,0,0,0,0
14:46:53,32.96,2.88,10.5,0,0,0,0,0,0
14:46:54,32.98,2.88,10.5,0,0,0,0,0,0
14:46:55,32.99,2.88,10.6,0,0,0,0,0,0
14:46:56,33.01,2.89,10.6,0,0,0,0,0,0
14:46:57,33.05,2.88,10.7,0,0,0,0,0,0
14:46:58,33.07,2.88,10.7,0,0,0,0,0,0
14:46:59,33.07,2.88,10.8,0,0,0,0,0,0
14:47:00,33.06,2.88,10.8,0,0,0,0,0,0
14:47:01,33.05,2.88,10.9,0,0,0,0,0,0
14:47:02,33.09,2.87,10.9,0,0,0,0,0,0
14:47:03,33.09,2.88,11,0,0,0,0,0,0
14:47:04,33.07,2.88,11,0,0,0,0,0,0
14:47:05,33.06,2.88,11.1,0,0,0,0,0,0
14:47:06,33.07,2.88,11.1,0,0,0,0,0,0
14:47:07,33.08,2.88,11.1,0,0,0,0,0,0
14:47:08,33.07,2.88,11.2,0,0,0,0,0,0
14:47:09,33.05,2.88,11.2,0,0,0,0,0,0
14:47:10,33.04,2.89,11.3,0,0,0,0,0,0
14:47:11,33.07,2.89,11.3,0,0,0,0,0,0
14:47:12,33.08,2.89,11.4,0,0,0,0,0,0
14:47:13,33.09,2.88,11.4,0,0,0,0,0,0
14:47:14,33.07,2.88,11.5,0,0,0,0,0,0
14:47:15,33.06,2.87,11.5,0,0,0,0,0,0
14:47:16,33.08,2.87,11.6,0,0,0,0,0,0
14:47:17,33.1,2.87,11.6,0,0,0,0,0,0
14:47:18,33.1,2.87,11.7,0,0,0,0,0,0
14:47:19,33.08,2.87,11.7,0,0,0,0,0,0
14:47:20,33.06,2.88,11.8,0,0,0,0,0,0
14:47:21,33.05,2.88,11.8,0,0,0,0,0,0
14:47:22,33.08,2.88,11.9,0,0,0,0,0,0
14:47:23,33.09,2.88,11.9,0,0,0,0,0,0
14:47:24,33.07,2.88,12,0,0,0,0,0,0
14:47:25,33.06,2.87,12,0,0,0,0,0,0
14:47:26,33.05,2.87,12.1,0,0,0,0,0,0
14:47:27,33.08,2.87,12.1,0,0,0,0,0,0
14:47:28,33.1,2.87,12.2,0,0,0,0,0,0
14:47:29,33.06,2.88,12.2,0,0,0,0,0,0
14:47:30,32.99,2.88,12.3,0,0,0,0,0,0
14:47:31,32.97,2.87,12.3,0,0,0,0,0,0
14:47:32,32.98,2.87,12.3,0,0,0,0,0,0
14:47:33,32.96,2.88,12.4,0,0,0,0,0,0
14:47:34,32.92,2.88,12.4,0,0,0,0,0,0
14:47:35,32.9,2.88,12.5,0,0,0,0,0,0
14:47:36,32.91,2.88,12.5,0,0,0,0,0,0
14:47:37,32.95,2.88,12.6,0,0,0,0,0,0
14:47:38,32.94,2.87,12.6,0,0,0,0,0,0
14:47:39,32.89,2.87,12.7,0,0,0,0,0,0
14:47:40,32.86,2.87,12.7,0,0,0,0,0,0
14:47:41,32.89,2.87,12.8,0,0,0,0,0,0
14:47:42,32.93,2.87,12.8,0,0,0,0,0,0
14:47:43,32.92,2.87,12.9,0,0,0,0,0,0
14:47:44,32.88,2.87,12.9,0,0,0,0,0,0
14:47:45,32.88,2.87,13,0,0,0,0,0,0
14:47:46,32.93,2.87,13,0,0,0,0,0,0
14:47:47,32.97,2.87,13.1,0,0,0,0,0,0
14:47:48,32.97,2.87,13.1,0,0,0,0,0,0
14:47:49,32.94,2.87,13.2,0,0,0,0,0,0
14:47:50,32.93,2.87,13.2,0,0,0,0,0,0
14:47:51,32.94,2.87,13.3,0,0,0,0,0,0
14:47:52,32.96,2.87,13.3,0,0,0,0,0,0
14:47:53,32.93,2.87,13.4,0,0,0,0,0,0
14:47:54,32.9,2.87,13.4,0,0,0,0,0,0
14:47:55,32.89,2.87,13.4,0,0,0,0,0,0
14:47:56,32.93,2.87,13.5,0,0,0,0,0,0
14:47:57,32.95,2.87,13.5,0,0,0,0,0,0
14:47:58,32.96,2.87,13.6,0,0,0,0,0,0
14:47:59,32.95,2.87,13.6,0,0,0,0,0,0
14:48:00,32.94,2.87,13.7,0,0,0,0,0,0
14:48:01,33.01,2.87,13.7,0,0,0,0,0,0
14:48:02,33.03,2.87,13.8,0,0,0,0,0,0
14:48:03,33,2.87,13.8,0,0,0,0,0,0
14:48:04,32.97,2.87,13.9,0,0,0,0,0,0
14:48:05,32.99,2.88,13.9,0,0,0,0,0,0
14:48:06,32.99,2.88,14,0,0,0,0,0,0
14:48:07,33,2.88,14,0,0,0,0,0,0
14:48:08,32.99,2.88,14.1,0,0,0,0,0,0
14:48:09,32.99,2.88,14.1,0,0,0,0,0,0
14:48:10,33.02,2.88,14.2,0,0,0,0,0,0
14:48:11,33.04,2.87,14.2,0,0,0,0,0,0
14:48:12,33.05,2.87,14.3,0,0,0,0,0,0
